datestamp,index_code,index_name,convexity,return,modified_duration,yield
2009-04-30,SAGB Index,SA Govt Bond Index,58,-1.182841603,5.8,9.38
2009-05-04,SAGB Index,SA Govt Bond Index,57.8,0.049442817,5.79,9.39
2009-05-05,SAGB Index,SA Govt Bond Index,57.6,-0.216680602,5.78,9.41
2009-05-06,SAGB Index,SA Govt Bond Index,57.6,-0.018702011,5.77,9.42
2009-05-07,SAGB Index,SA Govt Bond Index,60.1,0.407018047,5.94,9.33
2009-05-08,SAGB Index,SA Govt Bond Index,60.4,0.551990606,5.96,9.28
2009-05-11,SAGB Index,SA Govt Bond Index,60.3,-0.078913063,5.95,9.29
2009-05-12,SAGB Index,SA Govt Bond Index,59.5,-0.817566831,5.91,9.37
2009-05-13,SAGB Index,SA Govt Bond Index,59.2,-0.340316212,5.89,9.41
2009-05-14,SAGB Index,SA Govt Bond Index,59.7,0.319593144,5.92,9.38
2009-05-15,SAGB Index,SA Govt Bond Index,59.5,-0.192530104,5.9,9.4
2009-05-18,SAGB Index,SA Govt Bond Index,59.1,-0.388925493,5.88,9.44
2009-05-19,SAGB Index,SA Govt Bond Index,59.7,0.746058114,5.91,9.38
2009-05-20,SAGB Index,SA Govt Bond Index,60,0.687292358,5.93,9.31
2009-05-21,SAGB Index,SA Govt Bond Index,59.7,-0.306621031,5.91,9.34
2009-05-22,SAGB Index,SA Govt Bond Index,59.5,-0.123990001,5.9,9.36
2009-05-25,SAGB Index,SA Govt Bond Index,59.3,-0.037588023,5.89,9.37
2009-05-26,SAGB Index,SA Govt Bond Index,59.1,-0.119705941,5.87,9.38
2009-05-27,SAGB Index,SA Govt Bond Index,58.8,-0.369564467,5.86,9.42
2009-05-28,SAGB Index,SA Govt Bond Index,58.7,-0.222907844,5.85,9.45
2009-05-29,SAGB Index,SA Govt Bond Index,58.7,0.013550276,5.85,9.45
2009-06-01,SAGB Index,SA Govt Bond Index,58.7,0.121588574,5.85,9.44
2009-06-02,SAGB Index,SA Govt Bond Index,58.7,-0.092989043,5.85,9.45
2009-06-03,SAGB Index,SA Govt Bond Index,58.4,-0.235467358,5.83,9.48
2009-06-04,SAGB Index,SA Govt Bond Index,58.5,-0.204692618,5.84,9.5
2009-06-05,SAGB Index,SA Govt Bond Index,58.1,-0.447898638,5.81,9.54
2009-06-08,SAGB Index,SA Govt Bond Index,57.9,-0.064473631,5.8,9.55
2009-06-09,SAGB Index,SA Govt Bond Index,58.2,0.33940617,5.81,9.52
2009-06-10,SAGB Index,SA Govt Bond Index,58.3,0.210362999,5.82,9.5
2009-06-11,SAGB Index,SA Govt Bond Index,58.4,0.219685188,5.82,9.48
2009-06-12,SAGB Index,SA Govt Bond Index,58.8,0.53617903,5.84,9.43
2009-06-15,SAGB Index,SA Govt Bond Index,58.6,0.06367994,5.83,9.44
2009-06-17,SAGB Index,SA Govt Bond Index,59.4,0.105835109,5.91,9.43
2009-06-18,SAGB Index,SA Govt Bond Index,59.5,0.173786865,5.91,9.42
2009-06-19,SAGB Index,SA Govt Bond Index,59.2,-0.22901448,5.9,9.44
2009-06-22,SAGB Index,SA Govt Bond Index,59,-0.142771216,5.88,9.46
2009-06-23,SAGB Index,SA Govt Bond Index,58.8,-0.231945468,5.87,9.49
2009-06-24,SAGB Index,SA Govt Bond Index,58.7,0.114507391,5.87,9.48
2009-06-25,SAGB Index,SA Govt Bond Index,58.3,-0.674474286,5.85,9.55
2009-06-26,SAGB Index,SA Govt Bond Index,58.9,0.498298882,5.87,9.5
2009-06-29,SAGB Index,SA Govt Bond Index,58.6,-0.103471148,5.85,9.52
2009-06-30,SAGB Index,SA Govt Bond Index,58.3,-0.134165201,5.84,9.53
2009-07-01,SAGB Index,SA Govt Bond Index,57.4,-1.113048568,5.79,9.65
2009-07-02,SAGB Index,SA Govt Bond Index,56.7,-0.900672562,5.75,9.74
2009-07-03,SAGB Index,SA Govt Bond Index,56.8,0.151298824,5.76,9.71
2009-07-06,SAGB Index,SA Govt Bond Index,56.8,0.190788258,5.76,9.7
2009-07-07,SAGB Index,SA Govt Bond Index,57,0.326695596,5.77,9.67
2009-07-08,SAGB Index,SA Govt Bond Index,57,0.029282164,5.76,9.67
2009-07-09,SAGB Index,SA Govt Bond Index,57.1,0.227487553,5.77,9.65
2009-07-10,SAGB Index,SA Govt Bond Index,57.4,0.123866461,5.8,9.64
2009-07-13,SAGB Index,SA Govt Bond Index,57.2,-0.076969309,5.78,9.66
2009-07-14,SAGB Index,SA Govt Bond Index,56.9,-0.233547878,5.77,9.68
2009-07-15,SAGB Index,SA Govt Bond Index,57,0.194608769,5.77,9.67
2009-07-16,SAGB Index,SA Govt Bond Index,57.6,0.730828522,5.81,9.6
2009-07-17,SAGB Index,SA Govt Bond Index,57.6,0.071609468,5.8,9.59
2009-07-20,SAGB Index,SA Govt Bond Index,57.8,0.421669914,5.81,9.56
2009-07-21,SAGB Index,SA Govt Bond Index,58.1,0.356288766,5.82,9.53
2009-07-22,SAGB Index,SA Govt Bond Index,57.8,-0.194310618,5.81,9.55
2009-07-23,SAGB Index,SA Govt Bond Index,57.7,-0.165190594,5.8,9.57
2009-07-24,SAGB Index,SA Govt Bond Index,57.5,-0.207872735,5.79,9.59
2009-07-27,SAGB Index,SA Govt Bond Index,57.4,0.00418005,5.78,9.6
2009-07-28,SAGB Index,SA Govt Bond Index,57.5,0.100316969,5.79,9.59
2009-07-29,SAGB Index,SA Govt Bond Index,57.9,0.405041454,5.81,9.55
2009-07-30,SAGB Index,SA Govt Bond Index,58.2,0.519161858,5.83,9.5
2009-07-31,SAGB Index,SA Govt Bond Index,58.4,0.342021789,5.84,9.47
2009-08-03,SAGB Index,SA Govt Bond Index,58.3,0.034360482,5.83,9.48
2009-08-04,SAGB Index,SA Govt Bond Index,58.1,-0.272728526,5.82,9.51
2009-08-05,SAGB Index,SA Govt Bond Index,57.6,-0.601712475,5.79,9.57
2009-08-06,SAGB Index,SA Govt Bond Index,61.4,0.44838544,6.13,9.37
2009-08-07,SAGB Index,SA Govt Bond Index,61.3,-0.056919124,6.12,9.38
2009-08-11,SAGB Index,SA Govt Bond Index,60.8,-0.299254449,6.09,9.42
2009-08-12,SAGB Index,SA Govt Bond Index,61.4,0.790367462,6.12,9.34
2009-08-13,SAGB Index,SA Govt Bond Index,61.6,0.597315328,6.13,9.29
2009-08-14,SAGB Index,SA Govt Bond Index,62,0.677080685,6.15,9.23
2009-08-17,SAGB Index,SA Govt Bond Index,62,0.274708505,6.15,9.21
2009-08-18,SAGB Index,SA Govt Bond Index,61.6,-0.44982885,6.13,9.25
2009-08-19,SAGB Index,SA Govt Bond Index,61.7,0.210981932,6.14,9.24
2009-08-20,SAGB Index,SA Govt Bond Index,61.8,0.171888294,6.14,9.22
2009-08-21,SAGB Index,SA Govt Bond Index,62,0.353340153,6.15,9.19
2009-08-24,SAGB Index,SA Govt Bond Index,61.8,-0.162557766,6.13,9.21
2009-08-25,SAGB Index,SA Govt Bond Index,61.7,0.002364641,6.13,9.22
2009-08-26,SAGB Index,SA Govt Bond Index,61.9,0.160791795,6.15,9.2
2009-08-27,SAGB Index,SA Govt Bond Index,61.8,-0.053286389,6.14,9.21
2009-08-28,SAGB Index,SA Govt Bond Index,61.8,0.103255245,6.14,9.2
2009-08-31,SAGB Index,SA Govt Bond Index,61.4,-0.358998027,6.11,9.24
2009-09-01,SAGB Index,SA Govt Bond Index,60.9,-0.519631663,6.09,9.3
2009-09-02,SAGB Index,SA Govt Bond Index,61,0.207782141,6.09,9.28
2009-09-03,SAGB Index,SA Govt Bond Index,61.9,0.686872378,6.14,9.22
2009-09-04,SAGB Index,SA Govt Bond Index,62,0.200206949,6.14,9.18
2009-09-07,SAGB Index,SA Govt Bond Index,62.3,0.438969744,6.15,9.15
2009-09-08,SAGB Index,SA Govt Bond Index,62.4,0.209985534,6.16,9.13
2009-09-09,SAGB Index,SA Govt Bond Index,62.3,0.009023491,6.15,9.13
2009-09-10,SAGB Index,SA Govt Bond Index,62.8,-0.362243783,6.21,9.17
2009-09-11,SAGB Index,SA Govt Bond Index,63,0.340083567,6.22,9.14
2009-09-14,SAGB Index,SA Govt Bond Index,62.8,-0.122670273,6.21,9.16
2009-09-15,SAGB Index,SA Govt Bond Index,62.6,-0.142565987,6.2,9.17
2009-09-16,SAGB Index,SA Govt Bond Index,62.6,0.148466905,6.2,9.16
2009-09-17,SAGB Index,SA Govt Bond Index,62.8,0.292143249,6.21,9.14
2009-09-18,SAGB Index,SA Govt Bond Index,62.6,-0.166166725,6.2,9.16
2009-09-21,SAGB Index,SA Govt Bond Index,62.4,-0.035093464,6.19,9.17
2009-09-22,SAGB Index,SA Govt Bond Index,62.4,-0.111335493,6.18,9.18
2009-09-23,SAGB Index,SA Govt Bond Index,61.9,-0.632943166,6.15,9.24
2009-09-25,SAGB Index,SA Govt Bond Index,61.8,-0.274192251,6.16,9.27
2009-09-28,SAGB Index,SA Govt Bond Index,61.8,0.223604831,6.16,9.26
2009-09-29,SAGB Index,SA Govt Bond Index,61.9,0.14997304,6.16,9.25
2009-09-30,SAGB Index,SA Govt Bond Index,61.5,-0.450591417,6.14,9.29
2009-10-01,SAGB Index,SA Govt Bond Index,61.5,0.031437399,6.14,9.29
2009-10-02,SAGB Index,SA Govt Bond Index,61.5,0.025682704,6.14,9.27
2009-10-05,SAGB Index,SA Govt Bond Index,61.2,-0.185138257,6.12,9.3
2009-10-06,SAGB Index,SA Govt Bond Index,61.4,0.274499319,6.13,9.28
2009-10-07,SAGB Index,SA Govt Bond Index,60.7,-0.696690055,6.1,9.34
2009-10-08,SAGB Index,SA Govt Bond Index,60.8,0.174374727,6.1,9.33
2009-10-09,SAGB Index,SA Govt Bond Index,60.6,-0.218182802,6.09,9.35
2009-10-12,SAGB Index,SA Govt Bond Index,60.4,-0.021423906,6.08,9.36
2009-10-13,SAGB Index,SA Govt Bond Index,60.1,-0.388774183,6.06,9.4
2009-10-14,SAGB Index,SA Govt Bond Index,59.9,-0.089804613,6.05,9.41
2009-10-15,SAGB Index,SA Govt Bond Index,59.4,-0.487704854,6.02,9.46
2009-10-16,SAGB Index,SA Govt Bond Index,59.3,-0.125013734,6.01,9.48
2009-10-19,SAGB Index,SA Govt Bond Index,59.3,0.22076725,6.01,9.46
2009-10-20,SAGB Index,SA Govt Bond Index,59.3,-0.003088051,6.01,9.47
2009-10-21,SAGB Index,SA Govt Bond Index,59.3,0.055586628,6.01,9.46
2009-10-22,SAGB Index,SA Govt Bond Index,58.9,-0.462278677,5.99,9.51
2009-10-23,SAGB Index,SA Govt Bond Index,59.2,0.351419975,6,9.48
2009-10-26,SAGB Index,SA Govt Bond Index,58.6,-0.505714619,5.97,9.54
2009-10-27,SAGB Index,SA Govt Bond Index,58.8,0.202554883,5.98,9.52
2009-10-28,SAGB Index,SA Govt Bond Index,58.9,0.358489598,5.98,9.49
2009-10-29,SAGB Index,SA Govt Bond Index,59.3,0.674956944,6,9.42
2009-10-30,SAGB Index,SA Govt Bond Index,59.6,0.586585235,6.02,9.37
2009-11-02,SAGB Index,SA Govt Bond Index,59.3,-0.298867565,6,9.41
2009-11-03,SAGB Index,SA Govt Bond Index,59.3,0.031607712,6,9.4
2009-11-04,SAGB Index,SA Govt Bond Index,59.7,0.69413064,6.02,9.34
2009-11-05,SAGB Index,SA Govt Bond Index,59.6,0.040152782,6.03,9.3
2009-11-06,SAGB Index,SA Govt Bond Index,59.9,0.418568077,6.04,9.27
2009-11-09,SAGB Index,SA Govt Bond Index,59.9,0.273403901,6.04,9.25
2009-11-10,SAGB Index,SA Govt Bond Index,59.8,-0.184563641,6.03,9.27
2009-11-11,SAGB Index,SA Govt Bond Index,59.8,0.009731838,6.03,9.27
2009-11-12,SAGB Index,SA Govt Bond Index,59.4,-0.507012941,6.01,9.32
2009-11-13,SAGB Index,SA Govt Bond Index,59.2,-0.198307633,6,9.34
2009-11-16,SAGB Index,SA Govt Bond Index,59,0.077047589,5.99,9.34
2009-11-17,SAGB Index,SA Govt Bond Index,58.9,0.016883393,5.98,9.34
2009-11-18,SAGB Index,SA Govt Bond Index,59.1,0.430791453,5.99,9.3
2009-11-19,SAGB Index,SA Govt Bond Index,59.2,0.200016797,6,9.29
2009-11-20,SAGB Index,SA Govt Bond Index,58.7,-0.491159782,5.97,9.33
2009-11-23,SAGB Index,SA Govt Bond Index,58.5,-0.08158972,5.96,9.35
2009-11-24,SAGB Index,SA Govt Bond Index,58.2,-0.246318709,5.94,9.38
2009-11-25,SAGB Index,SA Govt Bond Index,58.4,0.250647753,5.95,9.35
2009-11-26,SAGB Index,SA Govt Bond Index,57.8,-0.663686218,5.92,9.42
2009-11-27,SAGB Index,SA Govt Bond Index,57.9,0.134846882,5.93,9.41
2009-11-30,SAGB Index,SA Govt Bond Index,57.9,0.228286499,5.92,9.4
2009-12-01,SAGB Index,SA Govt Bond Index,58.2,0.381415873,5.94,9.36
2009-12-02,SAGB Index,SA Govt Bond Index,58.6,0.462568039,5.96,9.32
2009-12-03,SAGB Index,SA Govt Bond Index,59,0.021142571,5.98,9.32
2009-12-04,SAGB Index,SA Govt Bond Index,58.9,-0.200308673,5.97,9.33
2009-12-07,SAGB Index,SA Govt Bond Index,58.6,-0.274674479,5.95,9.36
2009-12-08,SAGB Index,SA Govt Bond Index,58.8,0.281499256,5.96,9.34
2009-12-09,SAGB Index,SA Govt Bond Index,58.8,0.052780029,5.96,9.34
2009-12-10,SAGB Index,SA Govt Bond Index,58.8,0.119952427,5.96,9.33
2009-12-11,SAGB Index,SA Govt Bond Index,58.7,-0.114103535,5.95,9.34
2009-12-14,SAGB Index,SA Govt Bond Index,58.6,0.129353066,5.95,9.33
2009-12-15,SAGB Index,SA Govt Bond Index,59.4,-0.074827194,6.03,9.34
2009-12-17,SAGB Index,SA Govt Bond Index,59.2,-0.035258916,6.02,9.35
2009-12-18,SAGB Index,SA Govt Bond Index,59.3,0.175013102,6.02,9.34
2009-12-21,SAGB Index,SA Govt Bond Index,59.1,-0.048287633,6.01,9.35
2009-12-22,SAGB Index,SA Govt Bond Index,58.9,-0.274768588,5.99,9.38
2009-12-23,SAGB Index,SA Govt Bond Index,58.8,0.05416316,5.99,9.37
2009-12-24,SAGB Index,SA Govt Bond Index,58.8,0.210483139,6,9.36
2009-12-28,SAGB Index,SA Govt Bond Index,58.8,0.060059657,5.99,9.36
2009-12-29,SAGB Index,SA Govt Bond Index,58.8,0.084167183,5.99,9.36
2009-12-30,SAGB Index,SA Govt Bond Index,58.8,0.016752271,5.98,9.36
2009-12-31,SAGB Index,SA Govt Bond Index,58.8,0.166154688,5.99,9.34
2010-01-04,SAGB Index,SA Govt Bond Index,58.5,-0.170226722,5.97,9.37
2010-01-05,SAGB Index,SA Govt Bond Index,58.4,-0.09715113,5.96,9.38
2010-01-06,SAGB Index,SA Govt Bond Index,58,-0.334659009,5.94,9.41
2010-01-07,SAGB Index,SA Govt Bond Index,58,-0.347895129,5.93,9.45
2010-01-08,SAGB Index,SA Govt Bond Index,57.8,-0.159699109,5.92,9.45
2010-01-11,SAGB Index,SA Govt Bond Index,57.5,-0.165703456,5.91,9.48
2010-01-12,SAGB Index,SA Govt Bond Index,57.8,0.09145753,5.94,9.47
2010-01-13,SAGB Index,SA Govt Bond Index,57.6,-0.107618223,5.93,9.48
2010-01-14,SAGB Index,SA Govt Bond Index,57.4,-0.175152707,5.92,9.5
2010-01-15,SAGB Index,SA Govt Bond Index,57.6,0.395039609,5.93,9.47
2010-01-18,SAGB Index,SA Govt Bond Index,57.7,0.29274758,5.93,9.45
2010-01-19,SAGB Index,SA Govt Bond Index,57.6,-0.041458252,5.92,9.45
2010-01-20,SAGB Index,SA Govt Bond Index,57.4,-0.088346074,5.91,9.46
2010-01-21,SAGB Index,SA Govt Bond Index,57.7,0.346609345,5.93,9.43
2010-01-22,SAGB Index,SA Govt Bond Index,57.5,-0.193054089,5.91,9.45
2010-01-25,SAGB Index,SA Govt Bond Index,57.4,0.08593034,5.91,9.45
2010-01-26,SAGB Index,SA Govt Bond Index,57.4,0.136023725,5.91,9.44
2010-01-27,SAGB Index,SA Govt Bond Index,57.5,0.23570077,5.92,9.42
2010-01-28,SAGB Index,SA Govt Bond Index,57.6,0.294855633,5.93,9.4
2010-01-29,SAGB Index,SA Govt Bond Index,57.6,0.227766042,5.93,9.38
2010-02-01,SAGB Index,SA Govt Bond Index,57.7,0.319015454,5.93,9.35
2010-02-02,SAGB Index,SA Govt Bond Index,57.8,0.23151536,5.93,9.33
2010-02-03,SAGB Index,SA Govt Bond Index,57.5,-0.326226908,5.92,9.37
2010-02-04,SAGB Index,SA Govt Bond Index,58.3,0.197775196,5.96,9.3
2010-02-05,SAGB Index,SA Govt Bond Index,58.4,-0.006645954,5.96,9.3
2010-02-08,SAGB Index,SA Govt Bond Index,58.3,0.133592544,5.95,9.29
2010-02-09,SAGB Index,SA Govt Bond Index,58.3,0.045135189,5.95,9.29
2010-02-10,SAGB Index,SA Govt Bond Index,58.1,-0.10548908,5.94,9.3
2010-02-11,SAGB Index,SA Govt Bond Index,58.1,0.064090855,5.94,9.3
2010-02-12,SAGB Index,SA Govt Bond Index,58.1,0.170578237,5.94,9.29
2010-02-15,SAGB Index,SA Govt Bond Index,58.1,0.008613778,5.93,9.29
2010-02-16,SAGB Index,SA Govt Bond Index,58.3,0.296487217,5.94,9.27
2010-02-17,SAGB Index,SA Govt Bond Index,58,0.186944904,5.93,9.25
2010-02-18,SAGB Index,SA Govt Bond Index,57.5,-0.317806727,5.91,9.28
2010-02-19,SAGB Index,SA Govt Bond Index,57.6,0.269872509,5.92,9.26
2010-02-22,SAGB Index,SA Govt Bond Index,57.6,0.024078026,5.91,9.27
2010-02-23,SAGB Index,SA Govt Bond Index,57.4,-0.256880373,5.9,9.29
2010-02-24,SAGB Index,SA Govt Bond Index,57.7,0.388131244,5.92,9.26
2010-02-25,SAGB Index,SA Govt Bond Index,57.8,0.203853799,5.92,9.24
2010-02-26,SAGB Index,SA Govt Bond Index,58.1,0.477539515,5.94,9.2
2010-03-01,SAGB Index,SA Govt Bond Index,58.2,0.131165345,5.94,9.19
2010-03-02,SAGB Index,SA Govt Bond Index,58.5,0.34234717,5.95,9.16
2010-03-03,SAGB Index,SA Govt Bond Index,58.2,-0.192076049,5.94,9.18
2010-03-04,SAGB Index,SA Govt Bond Index,58.2,0.093287235,5.94,9.18
2010-03-05,SAGB Index,SA Govt Bond Index,57.7,-0.150554313,5.92,9.18
2010-03-08,SAGB Index,SA Govt Bond Index,57.5,-0.147517662,5.9,9.2
2010-03-09,SAGB Index,SA Govt Bond Index,57.4,-0.202319329,5.89,9.23
2010-03-10,SAGB Index,SA Govt Bond Index,58.1,0.118886598,5.97,9.22
2010-03-11,SAGB Index,SA Govt Bond Index,58.1,-0.025842668,5.97,9.22
2010-03-12,SAGB Index,SA Govt Bond Index,58.3,0.442056544,5.98,9.18
2010-03-15,SAGB Index,SA Govt Bond Index,58.1,-0.058312273,5.97,9.19
2010-03-16,SAGB Index,SA Govt Bond Index,58.2,0.042048443,5.97,9.19
2010-03-17,SAGB Index,SA Govt Bond Index,58.3,0.240129279,5.97,9.17
2010-03-18,SAGB Index,SA Govt Bond Index,58.4,0.137491676,5.98,9.16
2010-03-19,SAGB Index,SA Govt Bond Index,58.3,0.185342669,5.98,9.15
2010-03-23,SAGB Index,SA Govt Bond Index,58.6,0.419894432,5.98,9.12
2010-03-24,SAGB Index,SA Govt Bond Index,58.3,-0.324573717,5.97,9.15
2010-03-25,SAGB Index,SA Govt Bond Index,58.5,0.520167407,5.98,9.1
2010-03-26,SAGB Index,SA Govt Bond Index,59.2,0.768002169,6.03,9.04
2010-03-29,SAGB Index,SA Govt Bond Index,58.8,-0.29910746,6.01,9.07
2010-03-30,SAGB Index,SA Govt Bond Index,58.8,-0.026923508,6.01,9.07
2010-03-31,SAGB Index,SA Govt Bond Index,58.7,0.126638694,6,9.07
2010-04-01,SAGB Index,SA Govt Bond Index,59.1,0.734856213,6.03,9
2010-04-06,SAGB Index,SA Govt Bond Index,58.6,-0.575967672,5.99,9.06
2010-04-07,SAGB Index,SA Govt Bond Index,58.7,0.181272358,5.99,9.05
2010-04-08,SAGB Index,SA Govt Bond Index,58.8,-0.285936752,6,9.08
2010-04-09,SAGB Index,SA Govt Bond Index,58.9,0.274595153,6.01,9.05
2010-04-12,SAGB Index,SA Govt Bond Index,58.7,-0.043087215,5.99,9.06
2010-04-13,SAGB Index,SA Govt Bond Index,58.5,-0.112713652,5.98,9.07
2010-04-14,SAGB Index,SA Govt Bond Index,58.5,0.169421092,5.98,9.06
2010-04-15,SAGB Index,SA Govt Bond Index,58.7,0.339226448,6,9.03
2010-04-16,SAGB Index,SA Govt Bond Index,58.8,0.332990917,6,9
2010-04-19,SAGB Index,SA Govt Bond Index,58.8,0.07322408,6,9
2010-04-20,SAGB Index,SA Govt Bond Index,59,0.290781469,6,8.97
2010-04-21,SAGB Index,SA Govt Bond Index,59,0.199608994,6,8.96
2010-04-22,SAGB Index,SA Govt Bond Index,58.7,-0.429628277,5.99,9
2010-04-23,SAGB Index,SA Govt Bond Index,58.9,0.289976201,6,8.97
2010-04-26,SAGB Index,SA Govt Bond Index,58.9,0.162561074,5.99,8.97
2010-04-28,SAGB Index,SA Govt Bond Index,58.2,-0.715998721,5.96,9.04
2010-04-29,SAGB Index,SA Govt Bond Index,58.4,0.254882616,5.96,9.02
2010-04-30,SAGB Index,SA Govt Bond Index,58.4,0.125375972,5.96,9.01
2010-05-03,SAGB Index,SA Govt Bond Index,58.2,-0.128064865,5.95,9.02
2010-05-04,SAGB Index,SA Govt Bond Index,57.9,-0.364107266,5.93,9.06
2010-05-05,SAGB Index,SA Govt Bond Index,57.3,-0.892939419,5.9,9.15
2010-05-06,SAGB Index,SA Govt Bond Index,57.3,-0.173784234,5.91,9.14
2010-05-07,SAGB Index,SA Govt Bond Index,56.8,-0.899983663,5.88,9.23
2010-05-10,SAGB Index,SA Govt Bond Index,57.5,1.159990537,5.91,9.13
2010-05-11,SAGB Index,SA Govt Bond Index,57.7,0.222994015,5.93,9.11
2010-05-12,SAGB Index,SA Govt Bond Index,57.9,0.42709359,5.94,9.07
2010-05-13,SAGB Index,SA Govt Bond Index,58.2,0.585392863,5.96,9.02
2010-05-14,SAGB Index,SA Govt Bond Index,57.9,-0.316785183,5.94,9.05
2010-05-17,SAGB Index,SA Govt Bond Index,57.4,-0.364778104,5.91,9.09
2010-05-18,SAGB Index,SA Govt Bond Index,57.3,-0.047795512,5.9,9.1
2010-05-19,SAGB Index,SA Govt Bond Index,56.8,-0.668181991,5.88,9.16
2010-05-20,SAGB Index,SA Govt Bond Index,56.6,-0.296542584,5.87,9.19
2010-05-21,SAGB Index,SA Govt Bond Index,56.8,0.425536046,5.88,9.16
2010-05-24,SAGB Index,SA Govt Bond Index,57.1,0.464439428,5.89,9.12
2010-05-25,SAGB Index,SA Govt Bond Index,56.8,-0.377108064,5.87,9.16
2010-05-26,SAGB Index,SA Govt Bond Index,57.4,0.844819658,5.91,9.08
2010-05-27,SAGB Index,SA Govt Bond Index,57.6,0.277553708,5.91,9.06
2010-05-28,SAGB Index,SA Govt Bond Index,57.4,0.041486154,5.91,9.06
2010-05-31,SAGB Index,SA Govt Bond Index,57.1,-0.307693275,5.88,9.09
2010-06-01,SAGB Index,SA Govt Bond Index,57.1,0.102245912,5.88,9.08
2010-06-02,SAGB Index,SA Govt Bond Index,57.1,0.135765702,5.88,9.07
2010-06-03,SAGB Index,SA Govt Bond Index,57.5,-0.01298796,5.91,9.08
2010-06-04,SAGB Index,SA Govt Bond Index,57.1,-0.547466055,5.88,9.12
2010-06-07,SAGB Index,SA Govt Bond Index,57.1,0.079959734,5.88,9.12
2010-06-08,SAGB Index,SA Govt Bond Index,57.2,0.234594592,5.88,9.1
2010-06-09,SAGB Index,SA Govt Bond Index,57.3,0.269295252,5.89,9.08
2010-06-10,SAGB Index,SA Govt Bond Index,57.3,0.102931494,5.89,9.07
2010-06-11,SAGB Index,SA Govt Bond Index,57.1,-0.05694959,5.88,9.08
2010-06-14,SAGB Index,SA Govt Bond Index,57.1,0.127259889,5.87,9.07
2010-06-15,SAGB Index,SA Govt Bond Index,57.6,-0.141009386,5.94,9.09
2010-06-17,SAGB Index,SA Govt Bond Index,57.7,0.163687891,5.94,9.08
2010-06-18,SAGB Index,SA Govt Bond Index,57.7,0.214627548,5.95,9.06
2010-06-21,SAGB Index,SA Govt Bond Index,57.6,0.123012484,5.94,9.05
2010-06-22,SAGB Index,SA Govt Bond Index,57.5,-0.131682155,5.93,9.07
2010-06-23,SAGB Index,SA Govt Bond Index,57.4,-0.100311346,5.92,9.08
2010-06-24,SAGB Index,SA Govt Bond Index,57.2,-0.274396501,5.91,9.11
2010-06-25,SAGB Index,SA Govt Bond Index,56.8,-0.441698916,5.89,9.15
2010-06-28,SAGB Index,SA Govt Bond Index,56.8,0.200679964,5.89,9.14
2010-06-29,SAGB Index,SA Govt Bond Index,56.7,-0.178377586,5.88,9.16
2010-06-30,SAGB Index,SA Govt Bond Index,56.9,0.410492858,5.89,9.12
2010-07-01,SAGB Index,SA Govt Bond Index,57.3,0.43889787,5.92,9.08
2010-07-02,SAGB Index,SA Govt Bond Index,57.4,0.302670128,5.93,9.05
2010-07-05,SAGB Index,SA Govt Bond Index,57.3,0.027661038,5.92,9.05
2010-07-06,SAGB Index,SA Govt Bond Index,57.5,0.389032927,5.93,9.02
2010-07-07,SAGB Index,SA Govt Bond Index,57.8,0.529325753,5.94,8.97
2010-07-08,SAGB Index,SA Govt Bond Index,57.7,0.06320955,5.94,8.97
2010-07-09,SAGB Index,SA Govt Bond Index,57.7,0.111713761,5.94,8.96
2010-07-12,SAGB Index,SA Govt Bond Index,58.1,0.290007327,5.98,8.94
2010-07-13,SAGB Index,SA Govt Bond Index,58,0.075933908,5.97,8.93
2010-07-14,SAGB Index,SA Govt Bond Index,57.6,-0.382478465,5.95,8.97
2010-07-15,SAGB Index,SA Govt Bond Index,57.3,-0.315551553,5.93,9
2010-07-16,SAGB Index,SA Govt Bond Index,57.4,0.170594174,5.94,8.99
2010-07-19,SAGB Index,SA Govt Bond Index,57.3,0.003424752,5.93,9
2010-07-20,SAGB Index,SA Govt Bond Index,57.6,0.631378405,5.95,8.94
2010-07-21,SAGB Index,SA Govt Bond Index,57.8,0.248120539,5.96,8.92
2010-07-22,SAGB Index,SA Govt Bond Index,57.7,-0.214484986,5.95,8.94
2010-07-23,SAGB Index,SA Govt Bond Index,57.5,-0.344532169,5.94,8.98
2010-07-26,SAGB Index,SA Govt Bond Index,58.2,1.063549136,5.97,8.89
2010-07-27,SAGB Index,SA Govt Bond Index,58.4,0.118532171,5.98,8.88
2010-07-28,SAGB Index,SA Govt Bond Index,58.8,0.589198759,6,8.83
2010-07-29,SAGB Index,SA Govt Bond Index,58.7,-0.071655738,5.99,8.84
2010-07-30,SAGB Index,SA Govt Bond Index,59,0.310323993,6.01,8.81
2010-08-02,SAGB Index,SA Govt Bond Index,58.9,-0.005779664,6,8.82
2010-08-03,SAGB Index,SA Govt Bond Index,58.9,-0.054149429,6,8.82
2010-08-04,SAGB Index,SA Govt Bond Index,58.6,-0.290678209,5.98,8.85
2010-08-05,SAGB Index,SA Govt Bond Index,60.4,-0.040599902,6.13,8.77
2010-08-06,SAGB Index,SA Govt Bond Index,60.4,0.314242602,6.13,8.75
2010-08-10,SAGB Index,SA Govt Bond Index,60.2,-0.039271433,6.12,8.76
2010-08-11,SAGB Index,SA Govt Bond Index,60.5,0.606966857,6.13,8.71
2010-08-12,SAGB Index,SA Govt Bond Index,61.1,0.759201683,6.16,8.64
